"age","hgrd","hgrdmissdum","educ_geddiploma","educ_hsdiploma","marstat_divorced","marstat_separated","marstat_livetogunm","marstat_married","haschldY0","mwearn","peopleathome","peopleathomemissdum","nonres","g2","g5","g7","h1_fair_poor","h2","h10","h10missdum","h25","h25missdum","h29","h5","h5missdum","h7","h7missdum","i1","i10"
19,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,1,0,4,0,0,1,1,0
25,11,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
19,9,0,0,0,0,0,0,0,1,200,0,1,0,0,0,0,0,0,0,1,0,1,0,4,0,0,1,1,3
20,6,0,3,0,0,0,1,0,1,250,0,1,0,0,0,0,0,0,3,0,0,1,0,4,0,4,0,1,0
18,10,0,0,0,0,0,1,0,0,175,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0
19,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,2,0,0,1,0,0
18,12,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0
24,12,0,0,4,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,5,0,0,0
22,13,0,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,5,0,0,0
17,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0
20,12,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0
21,12,0,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
19,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,3,0,1,0
19,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,4,0,0,0
17,9,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
19,11,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
17,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,1,0,1,0,0,1,1,0
18,11,0,0,0,0,0,0,0,0,250,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,4,0,1,1
17,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
18,10,0,0,0,0,0,0,0,0,40,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0
19,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
20,12,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
20,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,0,0,1,0,5,0,5,0,0,0
22,11,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
21,11,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
19,12,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0
22,9,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,5,0,1,1
19,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
20,12,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
19,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,5,0,0,0
25,12,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,5,0,0,0
19,12,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
24,13,0,0,4,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,4,0,0,0
23,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,4,0,0,0
21,13,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,3,0,0,1,1,0
17,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,5,0,1,0
21,12,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
20,12,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0
20,12,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
17,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,4,0,0,0
20,9,0,3,0,0,0,0,0,0,100,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
18,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1,1
18,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,3,0,0,1,1,0
23,12,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,3,0,4,0,0,0
18,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
23,11,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
20,11,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
19,12,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,1,0,0,1,5,0,0,0
21,12,0,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
17,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0
23,12,0,0,4,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
18,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0
18,10,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,1,0,0
20,12,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
18,9,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,1,0,4,0,0,0
20,10,0,3,0,0,0,0,0,1,100,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
17,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,1,0,1,0,0,1,0,0
24,14,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
19,10,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,4,0,0,1,1,0
19,14,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
21,12,0,0,4,0,0,0,0,0,190,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,5,0,0,0
20,12,0,0,4,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
21,12,0,0,4,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
18,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,3,0,0,1,0,0
18,11,0,0,0,0,0,0,0,0,150,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,4,0,0,0
19,9,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,4
20,13,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
17,9,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
25,12,0,0,4,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
22,12,0,3,0,0,0,1,0,1,79,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
18,10,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,5,0,0,1,0,1,0,5,0,1,1
20,11,0,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,1,0,1,0,4,0,0,0
20,8,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0
20,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1
18,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
22,12,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
22,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,4,0,5,0,0,0
17,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
18,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0
18,10,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,5,0,0,0
19,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
24,12,0,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
21,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,5,0,0,0
17,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0
18,12,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
21,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0
19,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
17,9,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,4,0,0,0
19,12,0,0,4,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
17,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,5,0,0,1,0,0
21,11,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,4,0,5,0,0,0
17,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
17,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,5,0,0,0
18,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
19,9,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0
19,11,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,5,0,5,0,1,0
17,8,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
19,11,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0
17,10,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0
21,12,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
17,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
21,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
24,11,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
20,12,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
17,11,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0,1,0,0,1,0,1,0,0
19,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
23,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,4,0,0,1,0,0
24,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,1,0,1,0,0
19,9,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
21,9,0,3,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
17,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
19,10,0,0,0,0,0,0,0,1,50,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0
22,12,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0
18,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
19,12,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
18,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
17,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0
21,13,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
20,10,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
21,13,0,0,4,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
17,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
20,11,0,3,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
21,11,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0
19,12,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
24,11,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,3,0,0,1,0,0
20,11,0,0,0,0,0,0,0,1,150,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
20,12,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,1,0,1,0,5,0,0,0
17,11,0,0,0,0,0,1,0,0,285,0,1,0,1,0,0,0,1,5,0,0,1,0,0,1,4,0,0,0
18,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
20,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
24,12,0,0,4,0,0,0,1,0,190,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,4,0,0,0
17,8,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,5,0,1,1
17,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,0,4,0,0,0
20,12,0,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,4,0,0,0
20,13,0,0,4,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
21,12,0,0,4,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
17,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
20,12,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,5,0,0,0
18,11,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,4,0,1,0
20,12,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,4,0,0,0
17,10,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,5,0,1,0
21,12,0,0,4,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
18,8,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,0,5,0,0,1,0,5,0,0,0
21,12,0,0,4,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
21,12,0,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,4,0,5,0,0,0
24,8,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,4,0,1,0
17,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,0,4,0,0,0
21,10,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
21,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,4,0,1,0
17,9,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1
21,12,0,0,4,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,4,0,0,0
19,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,5,0,1,0
21,12,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
20,11,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,5,0,0,0
21,14,0,0,4,0,0,1,0,0,500,0,1,0,1,0,1,0,0,0,1,0,1,0,4,0,5,0,0,0
18,9,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0
19,9,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0,5,0,1,0
19,12,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0
19,9,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,5,0,1,0
19,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,5,0,0,0
23,11,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
17,11,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0
17,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,3,0,0,1,0,0
19,11,0,3,0,0,0,0,1,1,0,2,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0
21,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,5,0,0,0
19,12,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,3,0,0,1,0,0
18,11,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
25,12,0,0,4,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0
19,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
20,10,0,0,4,0,0,1,0,0,0,0,1,0,1,1,1,0,0,5,0,0,1,0,0,1,5,0,0,0
22,12,0,0,4,0,0,0,1,1,0,5,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
22,12,0,0,4,0,0,0,0,1,8,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
22,13,0,0,4,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,4,0,0,0
18,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0
17,10,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,5,0,0,0
21,11,0,3,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,4,0,0,0
18,12,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,1,0,4,0,0,0
17,9,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
17,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,1,0,5,0,0,0
18,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
25,11,0,3,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
19,9,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,4,0,0,0
19,8,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,3,0,0,1,0,0
19,12,0,0,4,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
17,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
18,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
22,13,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
18,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
22,12,0,0,4,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
24,14,0,0,0,0,0,0,0,1,2280,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,3,0,0,0
19,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,1,0,0
19,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,3,0,1,1
21,9,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,4,0,5,0,1,0
21,11,0,0,0,0,0,0,1,1,0,2,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
24,0,1,0,0,0,0,0,0,0,100,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
24,9,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0
20,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,3,0,0,1,0,0
19,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
19,10,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0
20,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1
18,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
18,8,0,0,0,0,0,0,0,0,70,0,1,0,0,0,0,0,0,3,0,5,0,0,1,0,4,0,1,0
17,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
20,9,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,3,0,0,1,0,0
19,11,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,3,0,4,0,0,0
21,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,5,0,0,0
20,12,0,0,4,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,0,1,0,5,0,0,1,0,0
20,13,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
17,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
19,12,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,1,1,2
19,9,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
17,9,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
20,12,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0
19,12,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
19,10,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0
18,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,3,0,0,1,0,0
19,10,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0
19,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,5,0,0,0
21,12,0,0,4,0,0,0,0,0,119.333333333333,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,5,0,0,0
24,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,1,1,0
17,9,0,0,0,0,0,0,0,1,36,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0
19,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
17,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
19,12,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
17,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
18,12,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0
20,10,0,3,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0
18,10,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,1,0,1,0,4,0,0,0
18,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
21,12,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0
